#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    90
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    72
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   3.00000E+00  3.02500E+02  0.00000E+00  0.000E+00  1.22948E-03  3.513E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.07500E+02  0.00000E+00  0.000E+00  1.55567E-03  3.951E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.12500E+02  0.00000E+00  0.000E+00  1.25458E-03  3.548E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.17500E+02  0.00000E+00  0.000E+00  1.93205E-03  4.404E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.22500E+02  0.00000E+00  0.000E+00  1.45531E-03  3.822E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.27500E+02  0.00000E+00  0.000E+00  1.27967E-03  3.584E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.32500E+02  0.00000E+00  0.000E+00  1.83168E-03  4.288E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.37500E+02  0.00000E+00  0.000E+00  1.40513E-03  3.755E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.42500E+02  0.00000E+00  0.000E+00  1.45531E-03  3.822E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.47500E+02  0.00000E+00  0.000E+00  1.30476E-03  3.619E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.52500E+02  0.00000E+00  0.000E+00  1.80659E-03  4.258E-04  0.00000E+00  0.000E+00
   3.00000E+00  3.57500E+02  0.00000E+00  0.000E+00  1.58077E-03  3.983E-04  0.00000E+00  0.000E+00

   5.00000E+00  2.50000E+00  0.00000E+00  0.000E+00  1.37111E-03  2.875E-04  0.00000E+00  0.000E+00
   5.00000E+00  7.50000E+00  0.00000E+00  0.000E+00  1.64232E-03  3.146E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.25000E+01  0.00000E+00  0.000E+00  1.68752E-03  3.189E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.75000E+01  0.00000E+00  0.000E+00  1.50672E-03  3.013E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.25000E+01  0.00000E+00  0.000E+00  1.56698E-03  3.073E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.75000E+01  0.00000E+00  0.000E+00  1.55192E-03  3.058E-04  0.00000E+00  0.000E+00
   5.00000E+00  3.25000E+01  0.00000E+00  0.000E+00  1.86833E-03  3.356E-04  0.00000E+00  0.000E+00
   5.00000E+00  3.75000E+01  0.00000E+00  0.000E+00  1.85326E-03  3.342E-04  0.00000E+00  0.000E+00
   5.00000E+00  4.25000E+01  0.00000E+00  0.000E+00  1.37111E-03  2.875E-04  0.00000E+00  0.000E+00
   5.00000E+00  4.75000E+01  0.00000E+00  0.000E+00  2.07927E-03  3.540E-04  0.00000E+00  0.000E+00
   5.00000E+00  5.25000E+01  0.00000E+00  0.000E+00  1.77792E-03  3.273E-04  0.00000E+00  0.000E+00
   5.00000E+00  5.75000E+01  0.00000E+00  0.000E+00  1.92860E-03  3.409E-04  0.00000E+00  0.000E+00
   5.00000E+00  6.25000E+01  0.00000E+00  0.000E+00  1.73272E-03  3.232E-04  0.00000E+00  0.000E+00
   5.00000E+00  6.75000E+01  0.00000E+00  0.000E+00  1.98886E-03  3.462E-04  0.00000E+00  0.000E+00
   5.00000E+00  7.25000E+01  0.00000E+00  0.000E+00  1.73272E-03  3.232E-04  0.00000E+00  0.000E+00
   5.00000E+00  7.75000E+01  0.00000E+00  0.000E+00  1.38618E-03  2.890E-04  0.00000E+00  0.000E+00
   5.00000E+00  8.25000E+01  0.00000E+00  0.000E+00  1.53685E-03  3.043E-04  0.00000E+00  0.000E+00
   5.00000E+00  8.75000E+01  0.00000E+00  0.000E+00  1.70259E-03  3.203E-04  0.00000E+00  0.000E+00
   5.00000E+00  9.25000E+01  0.00000E+00  0.000E+00  1.79299E-03  3.287E-04  0.00000E+00  0.000E+00
   5.00000E+00  9.75000E+01  0.00000E+00  0.000E+00  1.53685E-03  3.043E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.02500E+02  0.00000E+00  0.000E+00  2.03407E-03  3.501E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.07500E+02  0.00000E+00  0.000E+00  1.77792E-03  3.273E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.12500E+02  0.00000E+00  0.000E+00  1.31084E-03  2.811E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.17500E+02  0.00000E+00  0.000E+00  1.83819E-03  3.328E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.22500E+02  0.00000E+00  0.000E+00  1.62725E-03  3.132E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.27500E+02  0.00000E+00  0.000E+00  1.32591E-03  2.827E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.32500E+02  0.00000E+00  0.000E+00  1.80806E-03  3.301E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.37500E+02  0.00000E+00  0.000E+00  1.74779E-03  3.246E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.42500E+02  0.00000E+00  0.000E+00  1.50672E-03  3.013E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.47500E+02  0.00000E+00  0.000E+00  1.44645E-03  2.953E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.52500E+02  0.00000E+00  0.000E+00  1.59712E-03  3.103E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.57500E+02  0.00000E+00  0.000E+00  1.77792E-03  3.273E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.62500E+02  0.00000E+00  0.000E+00  1.73272E-03  3.232E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.67500E+02  0.00000E+00  0.000E+00  1.31084E-03  2.811E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.72500E+02  0.00000E+00  0.000E+00  1.79299E-03  3.287E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.77500E+02  0.00000E+00  0.000E+00  1.52178E-03  3.028E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.82500E+02  0.00000E+00  0.000E+00  1.44645E-03  2.953E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.87500E+02  0.00000E+00  0.000E+00  1.50672E-03  3.013E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.92500E+02  0.00000E+00  0.000E+00  1.59712E-03  3.103E-04  0.00000E+00  0.000E+00
   5.00000E+00  1.97500E+02  0.00000E+00  0.000E+00  1.44645E-03  2.953E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.02500E+02  0.00000E+00  0.000E+00  1.31084E-03  2.811E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.07500E+02  0.00000E+00  0.000E+00  1.28071E-03  2.778E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.12500E+02  0.00000E+00  0.000E+00  1.29578E-03  2.795E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.17500E+02  0.00000E+00  0.000E+00  1.26564E-03  2.762E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.22500E+02  0.00000E+00  0.000E+00  1.80806E-03  3.301E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.27500E+02  0.00000E+00  0.000E+00  1.47658E-03  2.983E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.32500E+02  0.00000E+00  0.000E+00  1.44645E-03  2.953E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.37500E+02  0.00000E+00  0.000E+00  1.44645E-03  2.953E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.42500E+02  0.00000E+00  0.000E+00  1.43138E-03  2.937E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.47500E+02  0.00000E+00  0.000E+00  1.19031E-03  2.678E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.52500E+02  0.00000E+00  0.000E+00  1.26564E-03  2.762E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.57500E+02  0.00000E+00  0.000E+00  1.09990E-03  2.575E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.62500E+02  0.00000E+00  0.000E+00  1.58205E-03  3.088E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.67500E+02  0.00000E+00  0.000E+00  1.46151E-03  2.968E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.72500E+02  0.00000E+00  0.000E+00  1.38618E-03  2.890E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.77500E+02  0.00000E+00  0.000E+00  1.55192E-03  3.058E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.82500E+02  0.00000E+00  0.000E+00  1.29578E-03  2.795E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.87500E+02  0.00000E+00  0.000E+00  1.70259E-03  3.203E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.92500E+02  0.00000E+00  0.000E+00  1.62725E-03  3.132E-04  0.00000E+00  0.000E+00
   5.00000E+00  2.97500E+02  0.00000E+00  0.000E+00  1.37111E-03  2.875E-04  0.00000E+00  0.000E+00
   5.00000E+00  3.02500E+02  0.00000E+00  0.000E+00  1.61219E-03  3.117E-04  0.00000E+00  0.000E+00
   5.00000E+00  3.07500E+02  0.00000E+00  0.000E+00  1.64232E-03  3.146E-04  0.00000E+00  0.000E+00
