#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  3.00000E+04  4.01000E+04   200
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   3.60852E+04  0.00000E+00  0.000E+00  6.98614E-08  4.705E-09  0.00000E+00  0.000E+00
   3.61358E+04  0.00000E+00  0.000E+00  7.64356E-08  4.921E-09  0.00000E+00  0.000E+00
   3.61862E+04  0.00000E+00  0.000E+00  8.19010E-08  5.094E-09  0.00000E+00  0.000E+00
   3.62368E+04  0.00000E+00  0.000E+00  9.18020E-08  5.393E-09  0.00000E+00  0.000E+00
   3.62872E+04  0.00000E+00  0.000E+00  9.57624E-08  5.508E-09  0.00000E+00  0.000E+00
   3.63378E+04  0.00000E+00  0.000E+00  1.02416E-07  5.696E-09  0.00000E+00  0.000E+00
   3.63882E+04  0.00000E+00  0.000E+00  1.01703E-07  5.676E-09  0.00000E+00  0.000E+00
   3.64388E+04  0.00000E+00  0.000E+00  1.16040E-07  6.063E-09  0.00000E+00  0.000E+00
   3.64892E+04  0.00000E+00  0.000E+00  1.28000E-07  6.368E-09  0.00000E+00  0.000E+00
   3.65398E+04  0.00000E+00  0.000E+00  1.32198E-07  6.472E-09  0.00000E+00  0.000E+00
   3.65902E+04  0.00000E+00  0.000E+00  1.42970E-07  6.730E-09  0.00000E+00  0.000E+00
   3.66408E+04  0.00000E+00  0.000E+00  1.51050E-07  6.918E-09  0.00000E+00  0.000E+00
   3.66912E+04  0.00000E+00  0.000E+00  1.62535E-07  7.176E-09  0.00000E+00  0.000E+00
   3.67418E+04  0.00000E+00  0.000E+00  1.76475E-07  7.477E-09  0.00000E+00  0.000E+00
   3.67922E+04  0.00000E+00  0.000E+00  1.84634E-07  7.648E-09  0.00000E+00  0.000E+00
   3.68428E+04  0.00000E+00  0.000E+00  1.89545E-07  7.749E-09  0.00000E+00  0.000E+00
   3.68932E+04  0.00000E+00  0.000E+00  2.17347E-07  8.298E-09  0.00000E+00  0.000E+00
   3.69438E+04  0.00000E+00  0.000E+00  2.24000E-07  8.424E-09  0.00000E+00  0.000E+00
   3.69942E+04  0.00000E+00  0.000E+00  2.43564E-07  8.785E-09  0.00000E+00  0.000E+00
   3.70448E+04  0.00000E+00  0.000E+00  2.61941E-07  9.110E-09  0.00000E+00  0.000E+00
   3.70952E+04  0.00000E+00  0.000E+00  2.74376E-07  9.324E-09  0.00000E+00  0.000E+00
   3.71458E+04  0.00000E+00  0.000E+00  3.04634E-07  9.824E-09  0.00000E+00  0.000E+00
   3.71962E+04  0.00000E+00  0.000E+00  3.17624E-07  1.003E-08  0.00000E+00  0.000E+00
   3.72468E+04  0.00000E+00  0.000E+00  3.32911E-07  1.027E-08  0.00000E+00  0.000E+00
