#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  1.45000E+06   280
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   9.29554E+05  1.43669E-09  1.053E-10  2.97207E-07  1.514E-09  0.00000E+00  0.000E+00
   9.34732E+05  1.40000E-09  1.040E-10  2.96765E-07  1.513E-09  0.00000E+00  0.000E+00
   9.39911E+05  1.33628E-09  1.016E-10  2.95442E-07  1.509E-09  0.00000E+00  0.000E+00
   9.45089E+05  1.27448E-09  9.922E-11  2.93544E-07  1.505E-09  0.00000E+00  0.000E+00
   9.50268E+05  1.13738E-09  9.373E-11  2.92465E-07  1.502E-09  0.00000E+00  0.000E+00
   9.55446E+05  1.14897E-09  9.421E-11  2.90553E-07  1.497E-09  0.00000E+00  0.000E+00
   9.60625E+05  1.12000E-09  9.301E-11  2.87655E-07  1.489E-09  0.00000E+00  0.000E+00
   9.65804E+05  1.06207E-09  9.057E-11  2.87133E-07  1.488E-09  0.00000E+00  0.000E+00
   9.70982E+05  9.63586E-10  8.627E-11  2.87077E-07  1.488E-09  0.00000E+00  0.000E+00
   9.76161E+05  9.36552E-10  8.505E-11  2.86262E-07  1.486E-09  0.00000E+00  0.000E+00
   9.81339E+05  1.00414E-09  8.807E-11  2.82684E-07  1.477E-09  0.00000E+00  0.000E+00
   9.86518E+05  9.84828E-10  8.722E-11  2.84387E-07  1.481E-09  0.00000E+00  0.000E+00
   9.91696E+05  9.30759E-10  8.479E-11  2.81000E-07  1.472E-09  0.00000E+00  0.000E+00
   9.96875E+05  9.17241E-10  8.417E-11  2.81900E-07  1.475E-09  0.00000E+00  0.000E+00
   1.00205E+06  8.40000E-10  8.055E-11  2.81022E-07  1.472E-09  0.00000E+00  0.000E+00
   1.00723E+06  8.22621E-10  7.971E-11  2.80288E-07  1.470E-09  0.00000E+00  0.000E+00
   1.01241E+06  8.78621E-10  8.238E-11  2.79950E-07  1.469E-09  0.00000E+00  0.000E+00
   1.01759E+06  8.14897E-10  7.934E-11  2.78658E-07  1.466E-09  0.00000E+00  0.000E+00
   1.02277E+06  8.68966E-10  8.193E-11  2.78967E-07  1.467E-09  0.00000E+00  0.000E+00
   1.02795E+06  7.70483E-10  7.714E-11  2.78621E-07  1.466E-09  0.00000E+00  0.000E+00
   1.03312E+06  7.64690E-10  7.685E-11  2.75644E-07  1.458E-09  0.00000E+00  0.000E+00
   1.03830E+06  7.29931E-10  7.509E-11  2.78250E-07  1.465E-09  0.00000E+00  0.000E+00
   1.04348E+06  6.37241E-10  7.016E-11  2.78160E-07  1.465E-09  0.00000E+00  0.000E+00
   1.04866E+06  6.41103E-10  7.037E-11  2.76642E-07  1.461E-09  0.00000E+00  0.000E+00
   1.05384E+06  6.23724E-10  6.941E-11  2.77246E-07  1.462E-09  0.00000E+00  0.000E+00
   1.05902E+06  5.81241E-10  6.700E-11  2.76520E-07  1.460E-09  0.00000E+00  0.000E+00
   1.06420E+06  5.54207E-10  6.543E-11  2.75393E-07  1.457E-09  0.00000E+00  0.000E+00
   1.06938E+06  5.23310E-10  6.358E-11  2.73606E-07  1.453E-09  0.00000E+00  0.000E+00
   1.07455E+06  5.02069E-10  6.227E-11  2.75568E-07  1.458E-09  0.00000E+00  0.000E+00
   1.07973E+06  4.48000E-10  5.883E-11  2.75269E-07  1.457E-09  0.00000E+00  0.000E+00
   1.08491E+06  3.61103E-10  5.281E-11  2.74000E-07  1.454E-09  0.00000E+00  0.000E+00
   1.09009E+06  3.16690E-10  4.946E-11  2.74889E-07  1.456E-09  0.00000E+00  0.000E+00
   1.09527E+06  3.24414E-10  5.006E-11  2.74313E-07  1.455E-09  0.00000E+00  0.000E+00
   1.10045E+06  2.78069E-10  4.634E-11  2.75360E-07  1.457E-09  0.00000E+00  0.000E+00
   1.10562E+06  1.60276E-10  3.519E-11  2.75885E-07  1.459E-09  0.00000E+00  0.000E+00
   1.11080E+06  1.06207E-10  2.864E-11  2.74694E-07  1.456E-09  0.00000E+00  0.000E+00
   1.11598E+06  7.53103E-11  2.412E-11  2.74410E-07  1.455E-09  0.00000E+00  0.000E+00
   1.12116E+06  5.21379E-11  2.007E-11  2.74975E-07  1.456E-09  0.00000E+00  0.000E+00
   1.12634E+06  4.05517E-11  1.770E-11  2.76509E-07  1.460E-09  0.00000E+00  0.000E+00
   1.13152E+06  4.24828E-11  1.811E-11  2.75338E-07  1.457E-09  0.00000E+00  0.000E+00
   1.13670E+06  2.12414E-11  1.281E-11  2.74825E-07  1.456E-09  0.00000E+00  0.000E+00
   1.14188E+06  4.24828E-11  1.811E-11  2.73369E-07  1.452E-09  0.00000E+00  0.000E+00
   1.14705E+06  3.47586E-11  1.639E-11  2.75004E-07  1.456E-09  0.00000E+00  0.000E+00
   1.15223E+06  4.05517E-11  1.770E-11  2.74016E-07  1.454E-09  0.00000E+00  0.000E+00
   1.15741E+06  2.31724E-11  1.338E-11  2.74448E-07  1.455E-09  0.00000E+00  0.000E+00
   1.16259E+06  4.82759E-11  1.931E-11  2.73458E-07  1.452E-09  0.00000E+00  0.000E+00
   1.16777E+06  1.73793E-11  1.159E-11  2.11337E-05  1.206E-08  0.00000E+00  0.000E+00
   1.17295E+06  5.79310E-12  6.689E-12  1.26518E-07  9.882E-10  0.00000E+00  0.000E+00
   1.17812E+06  7.72414E-12  7.724E-12  1.26417E-07  9.878E-10  0.00000E+00  0.000E+00
   1.18330E+06  3.86207E-12  5.462E-12  1.25983E-07  9.861E-10  0.00000E+00  0.000E+00
   1.18848E+06  1.54483E-11  1.092E-11  1.26274E-07  9.873E-10  0.00000E+00  0.000E+00
   1.19366E+06  1.35172E-11  1.022E-11  1.27023E-07  9.902E-10  0.00000E+00  0.000E+00
   1.19884E+06  2.70345E-11  1.445E-11  1.26879E-07  9.896E-10  0.00000E+00  0.000E+00
   1.20402E+06  1.15862E-11  9.460E-12  1.26956E-07  9.899E-10  0.00000E+00  0.000E+00
   1.20920E+06  1.15862E-11  9.460E-12  1.26407E-07  9.878E-10  0.00000E+00  0.000E+00
   1.21438E+06  1.15862E-11  9.460E-12  1.25975E-07  9.861E-10  0.00000E+00  0.000E+00
   1.21955E+06  2.51034E-11  1.392E-11  1.26622E-07  9.886E-10  0.00000E+00  0.000E+00
   1.22473E+06  2.89655E-11  1.496E-11  1.27058E-07  9.903E-10  0.00000E+00  0.000E+00
   1.22991E+06  1.93103E-11  1.221E-11  1.27554E-07  9.923E-10  0.00000E+00  0.000E+00
   1.23509E+06  1.35172E-11  1.022E-11  1.27466E-07  9.919E-10  0.00000E+00  0.000E+00
   1.24027E+06  1.35172E-11  1.022E-11  1.28116E-07  9.945E-10  0.00000E+00  0.000E+00
   1.24545E+06  7.72414E-12  7.724E-12  1.27595E-07  9.924E-10  0.00000E+00  0.000E+00
   1.25062E+06  1.93103E-11  1.221E-11  1.27842E-07  9.934E-10  0.00000E+00  0.000E+00
   1.25580E+06  1.54483E-11  1.092E-11  1.28124E-07  9.945E-10  0.00000E+00  0.000E+00
   1.26098E+06  1.93103E-11  1.221E-11  1.28024E-07  9.941E-10  0.00000E+00  0.000E+00
