#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING UPBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy window (eV), energy bins:
#  0.00000E+00  1.45000E+06   280
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   1.13670E+06  2.51034E-11  1.392E-11  3.86207E-12  5.462E-12  0.00000E+00  0.000E+00
   1.14188E+06  2.51034E-11  1.392E-11  1.93103E-12  3.862E-12  0.00000E+00  0.000E+00
   1.14705E+06  2.70345E-11  1.445E-11  5.79310E-12  6.689E-12  0.00000E+00  0.000E+00
   1.15223E+06  1.35172E-11  1.022E-11  7.72414E-12  7.724E-12  0.00000E+00  0.000E+00
   1.15741E+06  1.73793E-11  1.159E-11  5.79310E-12  6.689E-12  0.00000E+00  0.000E+00
   1.16259E+06  1.73793E-11  1.159E-11  3.86207E-12  5.462E-12  0.00000E+00  0.000E+00
   1.16777E+06  9.65517E-12  8.636E-12  6.95172E-11  2.317E-11  0.00000E+00  0.000E+00
   1.17295E+06  1.54483E-11  1.092E-11  3.86207E-12  5.462E-12  0.00000E+00  0.000E+00
   1.17812E+06  1.93103E-11  1.221E-11  3.86207E-12  5.462E-12  0.00000E+00  0.000E+00
   1.18330E+06  9.65517E-12  8.636E-12  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.18848E+06  1.15862E-11  9.460E-12  1.93103E-12  3.862E-12  0.00000E+00  0.000E+00
   1.19366E+06  9.65517E-12  8.636E-12  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.19884E+06  1.35172E-11  1.022E-11  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.20402E+06  1.15862E-11  9.460E-12  7.72414E-12  7.724E-12  0.00000E+00  0.000E+00
   1.20920E+06  1.54483E-11  1.092E-11  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.21438E+06  9.65517E-12  8.636E-12  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.21955E+06  1.35172E-11  1.022E-11  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.22473E+06  9.65517E-12  8.636E-12  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.22991E+06  9.65517E-12  8.636E-12  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.23509E+06  7.72414E-12  7.724E-12  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.24027E+06  5.79310E-12  6.689E-12  1.93103E-12  3.862E-12  0.00000E+00  0.000E+00
   1.24545E+06  5.79310E-12  6.689E-12  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
