#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  1.65000E+05   160
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   1.21172E+05  3.99274E-06  8.782E-08  7.02758E-09  1.368E-10  0.00000E+00  0.000E+00
   1.22203E+05  4.10911E-06  8.908E-08  6.49212E-09  1.307E-10  0.00000E+00  0.000E+00
   1.23234E+05  4.33747E-06  9.151E-08  6.35152E-09  1.294E-10  0.00000E+00  0.000E+00
   1.24266E+05  4.52995E-06  9.351E-08  6.10848E-09  1.265E-10  0.00000E+00  0.000E+00
   1.25297E+05  4.67734E-06  9.501E-08  5.93636E-09  1.249E-10  0.00000E+00  0.000E+00
   1.26328E+05  4.92510E-06  9.748E-08  5.64364E-09  1.219E-10  0.00000E+00  0.000E+00
   1.27359E+05  5.11516E-06  9.934E-08  5.37333E-09  1.186E-10  0.00000E+00  0.000E+00
   1.28391E+05  5.34498E-06  1.015E-07  5.17485E-09  1.171E-10  0.00000E+00  0.000E+00
   1.29422E+05  5.54861E-06  1.034E-07  4.89727E-09  1.135E-10  0.00000E+00  0.000E+00
   1.30453E+05  5.83419E-06  1.061E-07  4.62788E-09  1.098E-10  0.00000E+00  0.000E+00
   1.31484E+05  6.12073E-06  1.086E-07  4.45455E-09  1.080E-10  0.00000E+00  0.000E+00
   1.32516E+05  6.47370E-06  1.117E-07  4.15848E-09  1.044E-10  0.00000E+00  0.000E+00
   1.33547E+05  6.79661E-06  1.144E-07  3.81667E-09  9.950E-11  0.00000E+00  0.000E+00
   1.34578E+05  7.08315E-06  1.168E-07  3.64788E-09  9.733E-11  0.00000E+00  0.000E+00
   1.35609E+05  7.28873E-06  1.184E-07  3.41030E-09  9.387E-11  0.00000E+00  0.000E+00
   1.36641E+05  7.73140E-06  1.220E-07  3.06273E-09  8.891E-11  0.00000E+00  0.000E+00
   1.37672E+05  8.19103E-06  1.255E-07  2.96152E-09  8.741E-11  0.00000E+00  0.000E+00
   1.38703E+05  8.52800E-06  1.280E-07  2.69091E-09  8.306E-11  0.00000E+00  0.000E+00
   1.39734E+05  8.91976E-06  1.309E-07  2.39758E-09  7.826E-11  0.00000E+00  0.000E+00
   1.40766E+05  9.41818E-06  1.345E-07  2.14758E-09  7.384E-11  0.00000E+00  0.000E+00
   1.41797E+05  9.74788E-06  1.368E-07  1.94242E-09  6.992E-11  0.00000E+00  0.000E+00
   1.42828E+05  1.00528E-05  1.389E-07  1.70970E-09  6.552E-11  0.00000E+00  0.000E+00
   1.43859E+05  1.03918E-05  1.412E-07  1.46424E-09  6.035E-11  0.00000E+00  0.000E+00
   1.44891E+05  1.09086E-05  1.446E-07  1.23242E-09  5.506E-11  0.00000E+00  0.000E+00
   1.45922E+05  1.09741E-05  1.451E-07  1.02061E-09  4.999E-11  0.00000E+00  0.000E+00
   1.46953E+05  1.09168E-05  1.447E-07  7.95455E-10  4.415E-11  0.00000E+00  0.000E+00
   1.47984E+05  1.05183E-05  1.420E-07  5.24848E-10  3.531E-11  0.00000E+00  0.000E+00
   1.49016E+05  9.55539E-06  1.355E-07  2.85455E-10  2.647E-11  0.00000E+00  0.000E+00
   1.50047E+05  5.04242E-06  9.863E-08  4.51515E-11  9.977E-12  0.00000E+00  0.000E+00
   1.51078E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.52109E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.53141E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.54172E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.55203E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.56234E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.57266E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.58297E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.59328E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.60359E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.61391E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.62422E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.63453E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.64484E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
