#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING UPBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy window (eV), energy bins:
#  0.00000E+00  1.65000E+05   160
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   1.29422E+05  1.13455E-06  4.688E-08  1.67364E-09  5.951E-11  0.00000E+00  0.000E+00
   1.30453E+05  1.18933E-06  4.800E-08  1.56152E-09  5.787E-11  0.00000E+00  0.000E+00
   1.31484E+05  1.19758E-06  4.816E-08  1.46333E-09  5.589E-11  0.00000E+00  0.000E+00
   1.32516E+05  1.26158E-06  4.943E-08  1.38606E-09  5.429E-11  0.00000E+00  0.000E+00
   1.33547E+05  1.24897E-06  4.918E-08  1.21000E-09  5.061E-11  0.00000E+00  0.000E+00
   1.34578E+05  1.30715E-06  5.032E-08  1.17576E-09  4.984E-11  0.00000E+00  0.000E+00
   1.35609E+05  1.38958E-06  5.188E-08  1.06212E-09  4.733E-11  0.00000E+00  0.000E+00
   1.36641E+05  1.43030E-06  5.263E-08  9.84242E-10  4.581E-11  0.00000E+00  0.000E+00
   1.37672E+05  1.42691E-06  5.257E-08  9.17273E-10  4.418E-11  0.00000E+00  0.000E+00
   1.38703E+05  1.53988E-06  5.460E-08  8.29697E-10  4.178E-11  0.00000E+00  0.000E+00
   1.39734E+05  1.56315E-06  5.502E-08  7.20303E-10  3.858E-11  0.00000E+00  0.000E+00
   1.40766E+05  1.58885E-06  5.546E-08  6.20606E-10  3.551E-11  0.00000E+00  0.000E+00
   1.41797E+05  1.58545E-06  5.541E-08  5.34242E-10  3.317E-11  0.00000E+00  0.000E+00
   1.42828E+05  1.59855E-06  5.563E-08  4.63030E-10  3.110E-11  0.00000E+00  0.000E+00
   1.43859E+05  1.64364E-06  5.641E-08  3.75152E-10  2.854E-11  0.00000E+00  0.000E+00
   1.44891E+05  1.58497E-06  5.540E-08  3.20909E-10  2.586E-11  0.00000E+00  0.000E+00
   1.45922E+05  1.52242E-06  5.429E-08  2.49697E-10  2.320E-11  0.00000E+00  0.000E+00
   1.46953E+05  1.47830E-06  5.350E-08  1.76970E-10  1.956E-11  0.00000E+00  0.000E+00
   1.47984E+05  1.41576E-06  5.236E-08  1.15758E-10  1.622E-11  0.00000E+00  0.000E+00
   1.49016E+05  1.32364E-06  5.063E-08  3.75758E-11  8.354E-12  0.00000E+00  0.000E+00
   1.50047E+05  7.30667E-07  3.763E-08  5.15152E-12  3.374E-12  0.00000E+00  0.000E+00
   1.51078E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.52109E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.53141E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.54172E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.55203E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.56234E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.57266E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.58297E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.59328E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.60359E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.61391E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.62422E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.63453E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   1.64484E+05  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
