#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING ANGULAR PARTICLES DISTRIBUTION]
# Units are particles/(sr history)
# Polar angle minimum, maximum, polar bins:
#  0.00000E+00  1.80000E+02    45
# Azimuthal angle minimum, maximum, azimuthal bins:
#  0.00000E+00  3.60000E+02    24
#
# theta (deg) :  phi (deg) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   3.80000E+01  2.25000E+01  4.74582E-05  3.867E-06  5.39253E-03  5.242E-05  4.63761E-07  3.787E-07
   3.80000E+01  3.75000E+01  4.78446E-05  3.846E-06  5.37174E-03  5.198E-05  7.72934E-07  4.888E-07
   3.80000E+01  5.25000E+01  5.00861E-05  3.941E-06  5.39593E-03  5.211E-05  7.72934E-07  4.888E-07
   3.80000E+01  6.75000E+01  4.75355E-05  3.833E-06  5.40738E-03  5.216E-05  4.63761E-07  5.355E-07
   3.80000E+01  8.25000E+01  4.88494E-05  3.886E-06  5.43527E-03  5.240E-05  6.18347E-07  4.372E-07
   3.80000E+01  9.75000E+01  4.59896E-05  3.770E-06  5.41247E-03  5.221E-05  6.18347E-07  4.372E-07
   3.80000E+01  1.12500E+02  4.76128E-05  3.836E-06  5.40353E-03  5.160E-05  7.72934E-07  4.888E-07
   3.80000E+01  1.27500E+02  4.61442E-05  3.870E-06  5.41479E-03  5.223E-05  6.95641E-07  4.638E-07
   3.80000E+01  1.42500E+02  4.71490E-05  3.818E-06  5.40222E-03  5.221E-05  9.27521E-07  5.355E-07
   3.80000E+01  1.57500E+02  4.61519E-05  3.789E-06  5.37514E-03  5.202E-05  5.41054E-07  4.090E-07
   3.80000E+01  1.72500E+02  5.00939E-05  3.935E-06  5.40080E-03  5.231E-05  3.09174E-07  3.092E-07
   3.80000E+01  1.87500E+02  4.84630E-05  3.889E-06  5.35737E-03  5.185E-05  7.72934E-07  4.888E-07
   3.80000E+01  2.02500E+02  4.93132E-05  3.910E-06  5.37189E-03  5.186E-05  1.00481E-06  5.574E-07
   3.80000E+01  2.17500E+02  4.66852E-05  3.861E-06  5.39455E-03  5.182E-05  2.31880E-07  2.678E-07
   3.80000E+01  2.32500E+02  4.44437E-05  3.713E-06  5.43428E-03  5.262E-05  6.95641E-07  4.638E-07
   3.80000E+01  2.47500E+02  4.69171E-05  3.808E-06  5.39825E-03  5.217E-05  7.72934E-07  4.888E-07
   3.80000E+01  2.62500E+02  4.87722E-05  3.901E-06  5.41185E-03  5.218E-05  6.95641E-07  4.638E-07
   3.80000E+01  2.77500E+02  4.39800E-05  3.687E-06  5.40745E-03  5.227E-05  7.72934E-07  4.888E-07
   3.80000E+01  2.92500E+02  4.52244E-05  3.913E-06  5.35728E-03  5.145E-05  9.27521E-07  5.355E-07
   3.80000E+01  3.07500E+02  4.95451E-05  4.087E-06  5.43288E-03  5.256E-05  6.95641E-07  4.638E-07
   3.80000E+01  3.22500E+02  4.43664E-05  3.710E-06  5.40089E-03  5.202E-05  8.50228E-07  5.127E-07
   3.80000E+01  3.37500E+02  4.60669E-05  3.867E-06  5.41008E-03  5.222E-05  3.09174E-07  3.092E-07
   3.80000E+01  3.52500E+02  4.93905E-05  3.944E-06  5.40405E-03  5.238E-05  3.86467E-07  3.457E-07

   4.20000E+01  7.50000E+00  4.04656E-05  3.481E-06  5.15876E-03  4.985E-05  3.55585E-07  3.180E-07
   4.20000E+01  2.25000E+01  4.25991E-05  3.645E-06  5.11694E-03  4.926E-05  5.68936E-07  4.023E-07
   4.20000E+01  3.75000E+01  4.01811E-05  3.380E-06  5.10976E-03  4.919E-05  4.97819E-07  3.763E-07
   4.20000E+01  5.25000E+01  4.01100E-05  3.377E-06  5.09027E-03  4.878E-05  3.55585E-07  3.180E-07
   4.20000E+01  6.75000E+01  3.97544E-05  3.362E-06  5.13813E-03  4.931E-05  9.95639E-07  5.322E-07
   4.20000E+01  8.25000E+01  4.35236E-05  3.615E-06  5.11986E-03  4.884E-05  1.42234E-07  2.011E-07
   4.20000E+01  9.75000E+01  4.15324E-05  3.437E-06  5.10208E-03  4.917E-05  2.13351E-07  2.464E-07
   4.20000E+01  1.12500E+02  4.03234E-05  3.398E-06  5.12683E-03  4.925E-05  4.97819E-07  3.763E-07
   4.20000E+01  1.27500E+02  3.69809E-05  3.518E-06  5.14944E-03  4.976E-05  9.24522E-07  5.128E-07
   4.20000E+01  1.42500E+02  4.18879E-05  3.492E-06  5.07050E-03  4.852E-05  7.11170E-07  5.689E-07
   4.20000E+01  1.57500E+02  4.18168E-05  3.454E-06  5.14880E-03  4.928E-05  7.11170E-07  4.498E-07
   4.20000E+01  1.72500E+02  3.84743E-05  3.308E-06  5.10657E-03  4.891E-05  8.53404E-07  1.045E-06
   4.20000E+01  1.87500E+02  4.34525E-05  3.717E-06  5.11645E-03  4.929E-05  3.55585E-07  3.180E-07
   4.20000E+01  2.02500E+02  4.13190E-05  3.533E-06  5.12220E-03  4.902E-05  4.26702E-07  3.484E-07
   4.20000E+01  2.17500E+02  3.98327E-05  3.454E-06  5.07328E-03  4.882E-05  3.55585E-07  3.180E-07
   4.20000E+01  2.32500E+02  4.33814E-05  3.512E-06  5.08508E-03  4.885E-05  4.26702E-07  3.484E-07
   4.20000E+01  2.47500E+02  4.09634E-05  3.575E-06  5.15628E-03  4.923E-05  4.26702E-07  3.484E-07
   4.20000E+01  2.62500E+02  4.02522E-05  3.383E-06  5.09248E-03  4.908E-05  6.40053E-07  4.267E-07
   4.20000E+01  2.77500E+02  3.93277E-05  3.344E-06  5.11047E-03  4.866E-05  7.82287E-07  4.717E-07
   4.20000E+01  2.92500E+02  3.79765E-05  3.293E-06  5.14020E-03  4.909E-05  2.13351E-07  2.464E-07
   4.20000E+01  3.07500E+02  3.91855E-05  3.404E-06  5.06596E-03  4.827E-05  4.97819E-07  3.763E-07
   4.20000E+01  3.22500E+02  3.99749E-05  3.377E-06  5.09298E-03  4.874E-05  2.13351E-07  2.464E-07
   4.20000E+01  3.37500E+02  4.34667E-05  3.717E-06  5.09106E-03  4.888E-05  4.26702E-07  3.484E-07
   4.20000E+01  3.52500E+02  3.92708E-05  3.341E-06  5.10722E-03  4.926E-05  2.13351E-07  2.464E-07

   4.60000E+01  7.50000E+00  3.45386E-05  3.069E-06  4.82164E-03  4.542E-05  3.96919E-07  3.241E-07
   4.60000E+01  2.25000E+01  3.58550E-05  3.240E-06  4.84989E-03  4.645E-05  4.63072E-07  3.969E-07
   4.60000E+01  3.75000E+01  3.78396E-05  3.197E-06  4.84777E-03  4.671E-05  3.30766E-07  2.958E-07
   4.60000E+01  5.25000E+01  3.55242E-05  3.071E-06  4.82151E-03  4.564E-05  3.30766E-07  2.958E-07
   4.60000E+01  6.75000E+01  3.10986E-05  2.868E-06  4.84744E-03  4.644E-05  3.30766E-07  2.958E-07
   4.60000E+01  8.25000E+01  3.73104E-05  3.299E-06  4.83758E-03  4.598E-05  5.95378E-07  3.969E-07
   4.60000E+01  9.75000E+01  3.46642E-05  3.202E-06  4.85935E-03  4.607E-05  2.64613E-07  2.646E-07
   4.60000E+01  1.12500E+02  3.77734E-05  3.281E-06  4.86629E-03  4.689E-05  4.63072E-07  3.500E-07
   4.60000E+01  1.27500E+02  3.69796E-05  3.286E-06  4.88151E-03  4.691E-05  4.63072E-07  3.500E-07
   4.60000E+01  1.42500E+02  3.40689E-05  3.002E-06  4.85089E-03  4.644E-05  5.29225E-07  3.742E-07
   4.60000E+01  1.57500E+02  3.18197E-05  2.901E-06  4.83401E-03  4.625E-05  4.63072E-07  3.500E-07
   4.60000E+01  1.72500E+02  3.52596E-05  3.088E-06  4.82997E-03  4.606E-05  6.61531E-07  4.184E-07
   4.60000E+01  1.87500E+02  3.60535E-05  3.094E-06  4.85604E-03  4.662E-05  3.30766E-07  2.958E-07
   4.60000E+01  2.02500E+02  3.73104E-05  3.153E-06  4.82244E-03  4.592E-05  1.98459E-07  2.292E-07
   4.60000E+01  2.17500E+02  3.30766E-05  3.213E-06  4.86775E-03  4.656E-05  4.63072E-07  3.500E-07
   4.60000E+01  2.32500E+02  3.19520E-05  3.071E-06  4.85313E-03  4.618E-05  3.96919E-07  3.241E-07
   4.60000E+01  2.47500E+02  3.53919E-05  3.083E-06  4.85148E-03  4.625E-05  4.63072E-07  3.500E-07
   4.60000E+01  2.62500E+02  3.79785E-05  3.440E-06  4.88620E-03  4.723E-05  3.30766E-07  2.958E-07
   4.60000E+01  2.77500E+02  3.47304E-05  3.117E-06  4.86286E-03  4.659E-05  3.30766E-07  2.958E-07
   4.60000E+01  2.92500E+02  3.73170E-05  3.262E-06  4.90850E-03  4.669E-05  1.98459E-07  2.292E-07
   4.60000E+01  3.07500E+02  3.60535E-05  3.094E-06  4.84347E-03  4.614E-05  4.63072E-07  3.500E-07
   4.60000E+01  3.22500E+02  3.52596E-05  3.071E-06  4.83646E-03  4.597E-05  3.30766E-07  2.958E-07
   4.60000E+01  3.37500E+02  3.75750E-05  3.310E-06  4.87105E-03  4.676E-05  2.64613E-07  2.646E-07
   4.60000E+01  3.52500E+02  3.88980E-05  3.490E-06  4.88059E-03  4.658E-05  5.29225E-07  3.742E-07

   5.00000E+01  7.50000E+00  3.18675E-05  2.814E-06  4.65447E-03  4.397E-05  3.72719E-07  3.043E-07
   5.00000E+01  2.25000E+01  2.97554E-05  2.719E-06  4.61843E-03  4.365E-05  4.96959E-07  3.514E-07
   5.00000E+01  3.75000E+01  3.01281E-05  3.121E-06  4.62656E-03  4.357E-05  4.34839E-07  3.287E-07
   5.00000E+01  5.25000E+01  3.30540E-05  3.167E-06  4.62569E-03  4.368E-05  4.96959E-07  3.514E-07
   5.00000E+01  6.75000E+01  2.96312E-05  2.719E-06  4.61836E-03  4.346E-05  5.59079E-07  3.727E-07
   5.00000E+01  8.25000E+01  3.03766E-05  2.747E-06  4.62272E-03  4.364E-05  3.72719E-07  3.043E-07
   5.00000E+01  9.75000E+01  2.83888E-05  2.741E-06  4.61495E-03  4.324E-05  3.10599E-07  2.778E-07
   5.00000E+01  1.12500E+02  3.38553E-05  2.994E-06  4.60072E-03  4.361E-05  5.59079E-07  7.759E-07
   5.00000E+01  1.27500E+02  2.95691E-05  2.908E-06  4.56973E-03  4.298E-05  3.72719E-07  3.043E-07
   5.00000E+01  1.42500E+02  2.84509E-05  2.716E-06  4.64551E-03  4.427E-05  3.10599E-07  2.778E-07
   5.00000E+01  1.57500E+02  3.30478E-05  2.871E-06  4.61035E-03  4.376E-05  1.86360E-07  2.152E-07
   5.00000E+01  1.72500E+02  3.14948E-05  2.797E-06  4.61607E-03  4.349E-05  3.10599E-07  2.778E-07
   5.00000E+01  1.87500E+02  3.12525E-05  2.937E-06  4.64062E-03  4.400E-05  1.24240E-07  1.757E-07
   5.00000E+01  2.02500E+02  2.93206E-05  2.860E-06  4.60712E-03  4.341E-05  5.59079E-07  3.727E-07
   5.00000E+01  2.17500E+02  3.01281E-05  3.218E-06  4.60240E-03  4.330E-05  3.72719E-07  3.043E-07
   5.00000E+01  2.32500E+02  3.15569E-05  3.023E-06  4.60687E-03  4.359E-05  2.48480E-07  2.485E-07
   5.00000E+01  2.47500E+02  3.04387E-05  3.033E-06  4.62290E-03  4.367E-05  6.21199E-07  4.304E-07
   5.00000E+01  2.62500E+02  3.06872E-05  3.108E-06  4.61134E-03  4.327E-05  9.93918E-07  1.279E-06
   5.00000E+01  2.77500E+02  2.76433E-05  2.626E-06  4.60917E-03  4.383E-05  3.10599E-07  2.778E-07
   5.00000E+01  2.92500E+02  2.75191E-05  2.621E-06  4.59807E-03  4.363E-05  1.86360E-07  2.152E-07
   5.00000E+01  3.07500E+02  3.18675E-05  3.056E-06  4.57979E-03  4.337E-05  3.10599E-07  2.778E-07
   5.00000E+01  3.22500E+02  2.78918E-05  3.091E-06  4.58525E-03  4.327E-05  0.00000E+00  0.000E+00
   5.00000E+01  3.37500E+02  3.05630E-05  2.950E-06  4.63079E-03  4.361E-05  4.34839E-07  3.287E-07
   5.00000E+01  3.52500E+02  2.93827E-05  2.702E-06  4.65887E-03  4.464E-05  3.72719E-07  3.043E-07

   5.40000E+01  7.50000E+00  2.67632E-05  2.628E-06  4.42988E-03  4.152E-05  3.52922E-07  2.882E-07
   5.40000E+01  2.25000E+01  2.71808E-05  2.609E-06  4.40740E-03  4.096E-05  4.70562E-07  3.327E-07
   5.40000E+01  3.75000E+01  2.57633E-05  2.462E-06  4.41611E-03  4.159E-05  4.11742E-07  3.112E-07
   5.40000E+01  5.25000E+01  2.55280E-05  2.566E-06  4.40717E-03  4.126E-05  4.11742E-07  3.112E-07
   5.40000E+01  6.75000E+01  2.81749E-05  2.721E-06  4.41147E-03  4.159E-05  2.94101E-07  2.631E-07
   5.40000E+01  8.25000E+01  2.78867E-05  2.577E-06  4.37276E-03  4.101E-05  1.17641E-07  1.664E-07
   5.40000E+01  9.75000E+01  2.34693E-05  2.350E-06  4.36035E-03  4.067E-05  3.52922E-07  2.882E-07
   5.40000E+01  1.12500E+02  2.78220E-05  2.893E-06  4.37093E-03  4.111E-05  3.52922E-07  2.882E-07
   5.40000E+01  1.27500E+02  2.72338E-05  2.542E-06  4.41230E-03  4.126E-05  3.52922E-07  2.882E-07
   5.40000E+01  1.42500E+02  2.45869E-05  2.467E-06  4.39400E-03  4.103E-05  2.94101E-07  2.631E-07
   5.40000E+01  1.57500E+02  2.31752E-05  2.341E-06  4.40528E-03  4.113E-05  4.11742E-07  3.112E-07
   5.40000E+01  1.72500E+02  2.38869E-05  2.370E-06  4.41781E-03  4.127E-05  2.35281E-07  2.353E-07
   5.40000E+01  1.87500E+02  2.65279E-05  2.504E-06  4.41734E-03  4.142E-05  5.29382E-07  3.529E-07
   5.40000E+01  2.02500E+02  2.69397E-05  2.517E-06  4.41670E-03  4.115E-05  3.52922E-07  2.882E-07
   5.40000E+01  2.17500E+02  2.81220E-05  2.943E-06  4.43734E-03  4.134E-05  3.52922E-07  2.882E-07
   5.40000E+01  2.32500E+02  2.86455E-05  2.830E-06  4.40958E-03  4.132E-05  1.76461E-07  2.038E-07
   5.40000E+01  2.47500E+02  2.75867E-05  2.659E-06  4.37834E-03  4.083E-05  0.00000E+00  0.000E+00
   5.40000E+01  2.62500E+02  2.58221E-05  2.659E-06  4.41958E-03  4.162E-05  4.11742E-07  3.112E-07
   5.40000E+01  2.77500E+02  2.42398E-05  2.388E-06  4.40093E-03  4.120E-05  5.29382E-07  3.529E-07
   5.40000E+01  2.92500E+02  2.61221E-05  2.484E-06  4.40499E-03  4.116E-05  4.11742E-07  3.112E-07
   5.40000E+01  3.07500E+02  2.41163E-05  2.428E-06  4.39358E-03  4.164E-05  3.52922E-07  2.882E-07
   5.40000E+01  3.22500E+02  2.55868E-05  2.453E-06  4.38376E-03  4.100E-05  2.94101E-07  2.631E-07
   5.40000E+01  3.37500E+02  2.60574E-05  2.893E-06  4.43828E-03  4.144E-05  4.11742E-07  3.112E-07
   5.40000E+01  3.52500E+02  2.75279E-05  2.924E-06  4.39040E-03  4.079E-05  4.11742E-07  3.112E-07

   5.80000E+01  7.50000E+00  2.59804E-05  2.600E-06  4.20383E-03  3.885E-05  2.24452E-07  2.245E-07
   5.80000E+01  2.25000E+01  2.14352E-05  2.199E-06  4.24462E-03  3.904E-05  2.24452E-07  2.245E-07
   5.80000E+01  3.75000E+01  2.15530E-05  2.448E-06  4.19153E-03  3.866E-05  0.00000E+00  0.000E+00
   5.80000E+01  5.25000E+01  2.09302E-05  2.167E-06  4.21897E-03  3.862E-05  2.24452E-07  2.245E-07
   5.80000E+01  6.75000E+01  2.17158E-05  2.213E-06  4.16701E-03  3.851E-05  4.48905E-07  3.174E-07
   5.80000E+01  8.25000E+01  2.32869E-05  2.346E-06  4.21415E-03  3.886E-05  3.36678E-07  2.749E-07
   5.80000E+01  9.75000E+01  2.16596E-05  2.359E-06  4.21096E-03  3.819E-05  1.68339E-07  1.944E-07
   5.80000E+01  1.12500E+02  2.16035E-05  2.202E-06  4.20360E-03  3.884E-05  2.80565E-07  2.509E-07
   5.80000E+01  1.27500E+02  2.22264E-05  2.349E-06  4.22818E-03  3.896E-05  2.24452E-07  2.245E-07
   5.80000E+01  1.42500E+02  2.27258E-05  2.258E-06  4.19148E-03  3.858E-05  4.48905E-07  3.174E-07
   5.80000E+01  1.57500E+02  2.09302E-05  2.167E-06  4.20192E-03  3.879E-05  1.68339E-07  1.944E-07
   5.80000E+01  1.72500E+02  2.36236E-05  2.308E-06  4.21594E-03  3.875E-05  2.80565E-07  2.509E-07
   5.80000E+01  1.87500E+02  2.10424E-05  2.373E-06  4.20264E-03  3.846E-05  4.48905E-07  3.549E-07
   5.80000E+01  2.02500E+02  2.14913E-05  2.319E-06  4.21634E-03  3.856E-05  3.92792E-07  2.969E-07
   5.80000E+01  2.17500E+02  2.13791E-05  2.190E-06  4.16191E-03  3.777E-05  4.48905E-07  3.174E-07
   5.80000E+01  2.32500E+02  2.25575E-05  2.256E-06  4.21471E-03  3.892E-05  2.80565E-07  2.509E-07
   5.80000E+01  2.47500E+02  2.24452E-05  2.244E-06  4.24265E-03  3.916E-05  1.68339E-07  1.944E-07
   5.80000E+01  2.62500E+02  2.35731E-05  2.305E-06  4.21662E-03  3.893E-05  6.73357E-07  7.273E-07
   5.80000E+01  2.77500E+02  2.27258E-05  2.264E-06  4.18205E-03  3.800E-05  1.68339E-07  1.944E-07
   5.80000E+01  2.92500E+02  2.17158E-05  2.219E-06  4.20758E-03  3.870E-05  3.36678E-07  2.749E-07
   5.80000E+01  3.07500E+02  2.10985E-05  2.182E-06  4.19501E-03  3.825E-05  2.80565E-07  2.509E-07
   5.80000E+01  3.22500E+02  2.38481E-05  2.425E-06  4.22307E-03  3.868E-05  7.85583E-07  1.041E-06
   5.80000E+01  3.37500E+02  1.98079E-05  2.114E-06  4.21022E-03  3.869E-05  1.12226E-07  1.587E-07
   5.80000E+01  3.52500E+02  2.08741E-05  2.283E-06  4.21920E-03  3.886E-05  2.80565E-07  2.969E-07

   6.20000E+01  7.50000E+00  1.88094E-05  2.019E-06  4.00074E-03  3.640E-05  4.85056E-07  4.940E-07
   6.20000E+01  2.25000E+01  2.10730E-05  2.585E-06  4.04661E-03  3.724E-05  4.31161E-07  3.049E-07
   6.20000E+01  3.75000E+01  2.03724E-05  2.096E-06  4.01773E-03  3.679E-05  2.69476E-07  2.410E-07
   6.20000E+01  5.25000E+01  2.14125E-05  2.148E-06  4.00780E-03  3.649E-05  3.23371E-07  2.640E-07
   6.20000E+01  6.75000E+01  2.04802E-05  2.400E-06  4.03599E-03  3.662E-05  3.23371E-07  2.640E-07
   6.20000E+01  8.25000E+01  1.99951E-05  2.374E-06  4.04656E-03  3.723E-05  1.07790E-07  1.524E-07
   6.20000E+01  9.75000E+01  2.01029E-05  2.093E-06  4.05503E-03  3.678E-05  4.31161E-07  3.049E-07
   6.20000E+01  1.12500E+02  2.08574E-05  2.126E-06  4.01891E-03  3.654E-05  2.15581E-07  2.156E-07
   6.20000E+01  1.27500E+02  1.98873E-05  2.201E-06  3.99110E-03  3.599E-05  3.77266E-07  2.852E-07
   6.20000E+01  1.42500E+02  1.81627E-05  2.008E-06  4.01670E-03  3.630E-05  2.15581E-07  2.156E-07
   6.20000E+01  1.57500E+02  1.91382E-05  2.048E-06  4.02802E-03  3.633E-05  3.23371E-07  3.049E-07
   6.20000E+01  1.72500E+02  2.02700E-05  2.204E-06  4.01120E-03  3.625E-05  3.77266E-07  2.852E-07
   6.20000E+01  1.87500E+02  1.97795E-05  2.082E-06  4.06784E-03  3.714E-05  2.69476E-07  2.410E-07
   6.20000E+01  2.02500E+02  1.97795E-05  2.289E-06  4.00182E-03  3.645E-05  2.69476E-07  2.410E-07
   6.20000E+01  2.17500E+02  2.06418E-05  2.115E-06  4.02537E-03  3.680E-05  9.16217E-07  9.210E-07
   6.20000E+01  2.32500E+02  2.03185E-05  2.190E-06  4.05017E-03  3.714E-05  2.15581E-07  2.156E-07
   6.20000E+01  2.47500E+02  1.91867E-05  2.045E-06  4.02840E-03  3.698E-05  2.69476E-07  2.410E-07
   6.20000E+01  2.62500E+02  2.05340E-05  2.109E-06  4.03734E-03  3.658E-05  3.77266E-07  2.852E-07
   6.20000E+01  2.77500E+02  2.14503E-05  2.376E-06  4.02915E-03  3.687E-05  2.69476E-07  2.410E-07
   6.20000E+01  2.92500E+02  1.90789E-05  2.034E-06  4.04370E-03  3.674E-05  2.15581E-07  2.156E-07
   6.20000E+01  3.07500E+02  1.79471E-05  2.019E-06  4.01174E-03  3.655E-05  1.07790E-07  1.524E-07
   6.20000E+01  3.22500E+02  1.96717E-05  2.180E-06  4.04197E-03  3.678E-05  2.15581E-07  2.156E-07
   6.20000E+01  3.37500E+02  2.12347E-05  2.219E-06  4.04683E-03  3.694E-05  2.15581E-07  2.156E-07
   6.20000E+01  3.52500E+02  1.89711E-05  2.028E-06  4.09005E-03  3.749E-05  3.23371E-07  2.640E-07

   6.60000E+01  7.50000E+00  1.90649E-05  2.234E-06  3.90081E-03  3.579E-05  7.81350E-07  4.295E-07
   6.60000E+01  2.25000E+01  1.82315E-05  2.004E-06  3.90607E-03  3.568E-05  3.64630E-07  2.756E-07
   6.60000E+01  3.75000E+01  1.62521E-05  1.840E-06  3.90279E-03  3.570E-05  2.08360E-07  2.084E-07
   6.60000E+01  5.25000E+01  1.75543E-05  1.918E-06  3.85919E-03  3.532E-05  4.16720E-07  2.947E-07
   6.60000E+01  6.75000E+01  1.81273E-05  2.009E-06  3.89858E-03  3.553E-05  2.08360E-07  2.084E-07
   6.60000E+01  8.25000E+01  1.84399E-05  2.089E-06  3.87983E-03  3.568E-05  2.08360E-07  2.084E-07
   6.60000E+01  9.75000E+01  1.75543E-05  2.207E-06  3.86727E-03  3.502E-05  3.64630E-07  3.125E-07
   6.60000E+01  1.12500E+02  1.84920E-05  1.990E-06  3.87711E-03  3.549E-05  5.72990E-07  3.756E-07
   6.60000E+01  1.27500E+02  1.75543E-05  1.918E-06  3.86930E-03  3.541E-05  1.56270E-07  1.804E-07
   6.60000E+01  1.42500E+02  1.77627E-05  1.968E-06  3.88186E-03  3.550E-05  6.25080E-07  3.609E-07
   6.60000E+01  1.57500E+02  1.81273E-05  1.998E-06  3.89295E-03  3.574E-05  4.16720E-07  3.294E-07
   6.60000E+01  1.72500E+02  1.69813E-05  1.926E-06  3.88795E-03  3.551E-05  2.08360E-07  2.084E-07
   6.60000E+01  1.87500E+02  1.82315E-05  1.971E-06  3.89368E-03  3.578E-05  5.20900E-07  3.609E-07
   6.60000E+01  2.02500E+02  1.71376E-05  1.912E-06  3.87191E-03  3.567E-05  2.08360E-07  2.084E-07
   6.60000E+01  2.17500E+02  1.63042E-05  1.872E-06  3.88858E-03  3.562E-05  3.12540E-07  2.552E-07
   6.60000E+01  2.32500E+02  1.83357E-05  1.993E-06  3.92629E-03  3.589E-05  4.16720E-07  3.294E-07
   6.60000E+01  2.47500E+02  1.72418E-05  1.901E-06  3.88602E-03  3.511E-05  2.08360E-07  2.084E-07
   6.60000E+01  2.62500E+02  1.81794E-05  2.070E-06  3.92207E-03  3.626E-05  3.64630E-07  2.756E-07
   6.60000E+01  2.77500E+02  1.91170E-05  2.227E-06  3.87664E-03  3.530E-05  3.12540E-07  2.947E-07
   6.60000E+01  2.92500E+02  1.72939E-05  2.047E-06  3.90784E-03  3.619E-05  3.64630E-07  2.756E-07
   6.60000E+01  3.07500E+02  1.85961E-05  2.266E-06  3.90727E-03  3.566E-05  5.20900E-07  3.294E-07
   6.60000E+01  3.22500E+02  1.70334E-05  1.907E-06  3.88097E-03  3.526E-05  3.64630E-07  2.756E-07
   6.60000E+01  3.37500E+02  1.96900E-05  2.073E-06  3.91191E-03  3.572E-05  3.64630E-07  2.756E-07
   6.60000E+01  3.52500E+02  1.70907E-05  1.921E-06  3.89904E-03  3.607E-05  4.16720E-07  2.947E-07

   7.00000E+01  7.50000E+00  1.73191E-05  1.943E-06  3.69494E-03  3.373E-05  5.57046E-07  3.652E-07
   7.00000E+01  2.25000E+01  1.88889E-05  2.321E-06  3.71864E-03  3.342E-05  3.03844E-07  2.481E-07
   7.00000E+01  3.75000E+01  1.76229E-05  2.000E-06  3.69975E-03  3.354E-05  4.05125E-07  2.865E-07
   7.00000E+01  5.25000E+01  1.90409E-05  2.274E-06  3.73743E-03  3.409E-05  9.62171E-07  5.992E-07
   7.00000E+01  6.75000E+01  2.00030E-05  2.445E-06  3.70973E-03  3.362E-05  5.57046E-07  4.176E-07
   7.00000E+01  8.25000E+01  1.91421E-05  2.120E-06  3.72938E-03  3.405E-05  5.57046E-07  3.359E-07
   7.00000E+01  9.75000E+01  1.96992E-05  2.258E-06  3.71900E-03  3.340E-05  1.01281E-06  7.303E-07
   7.00000E+01  1.12500E+02  1.86357E-05  2.056E-06  3.73211E-03  3.398E-05  5.57046E-07  3.652E-07
   7.00000E+01  1.27500E+02  1.84332E-05  2.182E-06  3.70831E-03  3.377E-05  4.55765E-07  3.038E-07
   7.00000E+01  1.42500E+02  1.88383E-05  2.345E-06  3.71682E-03  3.363E-05  8.10249E-07  4.051E-07
   7.00000E+01  1.57500E+02  2.01550E-05  2.456E-06  3.72635E-03  3.380E-05  1.01281E-06  5.906E-07
   7.00000E+01  1.72500E+02  2.03069E-05  2.325E-06  3.70730E-03  3.351E-05  5.57046E-07  3.652E-07
   7.00000E+01  1.87500E+02  1.71672E-05  1.951E-06  3.68679E-03  3.352E-05  8.10249E-07  4.297E-07
   7.00000E+01  2.02500E+02  2.00587E-05  2.332E-06  3.72816E-03  3.382E-05  4.05125E-07  2.865E-07
   7.00000E+01  2.17500E+02  1.71672E-05  2.028E-06  3.74715E-03  3.351E-05  8.60890E-07  4.641E-07
   7.00000E+01  2.32500E+02  1.76736E-05  2.083E-06  3.74229E-03  3.418E-05  3.54484E-07  2.680E-07
   7.00000E+01  2.47500E+02  1.68228E-05  1.889E-06  3.72523E-03  3.381E-05  9.11531E-07  4.962E-07
   7.00000E+01  2.62500E+02  1.78255E-05  1.959E-06  3.73986E-03  3.411E-05  6.07687E-07  5.164E-07
   7.00000E+01  2.77500E+02  1.82813E-05  2.013E-06  3.74806E-03  3.428E-05  2.53203E-07  2.265E-07
   7.00000E+01  2.92500E+02  1.90409E-05  2.278E-06  3.71869E-03  3.380E-05  4.05125E-07  2.865E-07
   7.00000E+01  3.07500E+02  1.97498E-05  2.278E-06  3.69976E-03  3.347E-05  4.55765E-07  3.923E-07
   7.00000E+01  3.22500E+02  1.81800E-05  2.198E-06  3.70649E-03  3.361E-05  9.11531E-07  5.547E-07
   7.00000E+01  3.37500E+02  1.82306E-05  2.095E-06  3.71135E-03  3.334E-05  7.08968E-07  5.359E-07
   7.00000E+01  3.52500E+02  1.89446E-05  2.214E-06  3.72244E-03  3.382E-05  4.55765E-07  3.652E-07

   7.40000E+01  7.50000E+00  2.06928E-05  2.334E-06  3.53862E-03  3.132E-05  8.91077E-07  6.262E-07
   7.40000E+01  2.25000E+01  2.10888E-05  2.852E-06  3.55575E-03  3.149E-05  2.97026E-07  2.425E-07
   7.40000E+01  3.75000E+01  1.91582E-05  2.255E-06  3.57174E-03  3.188E-05  1.08909E-06  6.262E-07
   7.40000E+01  5.25000E+01  2.13859E-05  2.693E-06  3.58297E-03  3.184E-05  8.41573E-07  4.748E-07
   7.40000E+01  6.75000E+01  2.32225E-05  2.857E-06  3.57842E-03  3.191E-05  1.18810E-06  5.940E-07
   7.40000E+01  8.25000E+01  1.97522E-05  2.349E-06  3.56183E-03  3.169E-05  8.41573E-07  4.316E-07
