#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING DOWNBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy minimum, maximum, energy bins:
#  0.00000E+00  4.05000E+04   200
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   3.29062E+04  1.62235E-05  1.998E-07  5.77531E-09  7.515E-11  0.00000E+00  0.000E+00
   3.31088E+04  1.61685E-05  1.995E-07  5.65880E-09  7.458E-11  0.00000E+00  0.000E+00
   3.33112E+04  1.63235E-05  2.004E-07  5.41713E-09  7.290E-11  0.00000E+00  0.000E+00
   3.35138E+04  1.63969E-05  2.009E-07  5.23086E-09  7.176E-11  0.00000E+00  0.000E+00
   3.37162E+04  1.64247E-05  2.010E-07  4.99398E-09  7.012E-11  0.00000E+00  0.000E+00
   3.39188E+04  1.64414E-05  2.011E-07  4.81296E-09  6.888E-11  0.00000E+00  0.000E+00
   3.41212E+04  1.64574E-05  2.012E-07  4.61358E-09  6.730E-11  0.00000E+00  0.000E+00
   3.43238E+04  1.62759E-05  2.001E-07  4.48133E-09  6.642E-11  0.00000E+00  0.000E+00
   3.45262E+04  1.64574E-05  2.012E-07  4.22762E-09  6.446E-11  0.00000E+00  0.000E+00
   3.47288E+04  1.62148E-05  1.998E-07  4.01713E-09  6.300E-11  0.00000E+00  0.000E+00
   3.49312E+04  1.62451E-05  1.999E-07  3.91034E-09  6.219E-11  0.00000E+00  0.000E+00
   3.51338E+04  1.62296E-05  1.999E-07  3.73025E-09  6.074E-11  0.00000E+00  0.000E+00
   3.53362E+04  1.60741E-05  1.989E-07  3.53179E-09  5.897E-11  0.00000E+00  0.000E+00
   3.55388E+04  1.61099E-05  1.991E-07  3.36636E-09  5.760E-11  0.00000E+00  0.000E+00
   3.57412E+04  1.58216E-05  1.973E-07  3.17361E-09  5.601E-11  0.00000E+00  0.000E+00
   3.59438E+04  1.57012E-05  1.966E-07  2.92392E-09  5.373E-11  0.00000E+00  0.000E+00
   3.61462E+04  1.53815E-05  1.946E-07  2.87716E-09  5.352E-11  0.00000E+00  0.000E+00
   3.63488E+04  1.52000E-05  1.934E-07  2.64630E-09  5.115E-11  0.00000E+00  0.000E+00
   3.65512E+04  1.51772E-05  1.933E-07  2.57685E-09  5.076E-11  0.00000E+00  0.000E+00
   3.67538E+04  1.49679E-05  1.920E-07  2.37454E-09  4.862E-11  0.00000E+00  0.000E+00
   3.69562E+04  1.45833E-05  1.895E-07  2.27099E-09  4.771E-11  0.00000E+00  0.000E+00
   3.71588E+04  1.43901E-05  1.882E-07  2.05710E-09  4.536E-11  0.00000E+00  0.000E+00
   3.73612E+04  1.39191E-05  1.851E-07  1.93086E-09  4.399E-11  0.00000E+00  0.000E+00
   3.75638E+04  1.34556E-05  1.820E-07  1.72315E-09  4.156E-11  0.00000E+00  0.000E+00
   3.77662E+04  1.32302E-05  1.805E-07  1.62531E-09  4.059E-11  0.00000E+00  0.000E+00
   3.79688E+04  1.27932E-05  1.775E-07  1.43395E-09  3.809E-11  0.00000E+00  0.000E+00
   3.81712E+04  1.23204E-05  1.742E-07  1.32392E-09  3.664E-11  0.00000E+00  0.000E+00
   3.83738E+04  1.17037E-05  1.698E-07  1.15293E-09  3.429E-11  0.00000E+00  0.000E+00
   3.85762E+04  1.14074E-05  1.676E-07  1.02917E-09  3.238E-11  0.00000E+00  0.000E+00
   3.87788E+04  1.08586E-05  1.636E-07  8.80093E-10  3.019E-11  0.00000E+00  0.000E+00
   3.89812E+04  1.04778E-05  1.607E-07  7.09105E-10  2.711E-11  0.00000E+00  0.000E+00
   3.91838E+04  1.00593E-05  1.574E-07  6.10494E-10  2.540E-11  0.00000E+00  0.000E+00
   3.93862E+04  9.42963E-06  1.524E-07  4.64815E-10  2.233E-11  0.00000E+00  0.000E+00
   3.95888E+04  9.19321E-06  1.505E-07  3.22994E-10  1.873E-11  0.00000E+00  0.000E+00
   3.97912E+04  8.72222E-06  1.466E-07  1.86111E-10  1.426E-11  0.00000E+00  0.000E+00
   3.99938E+04  9.19753E-06  1.506E-07  5.27778E-11  7.648E-12  0.00000E+00  0.000E+00
   4.01962E+04  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
   4.03988E+04  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00  0.00000E+00  0.000E+00
