#>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
# [SECTION REPORT EMERGING UPBOUND PARTICLES DISTRIBUTION]
# Units are particles/(eV history)
# Energy window (eV), energy bins:
#  0.00000E+00  4.05000E+04   200
#
# Energy (eV) :     e-     : +-2sigma :   photons  : +-2sigma :     e+     : +-2sigma :
   2.54138E+04  0.00000E+00  0.000E+00  5.67901E-09  1.059E-09  0.00000E+00  0.000E+00
   2.56162E+04  0.00000E+00  0.000E+00  5.77778E-09  1.068E-09  0.00000E+00  0.000E+00
   2.58188E+04  0.00000E+00  0.000E+00  5.87654E-09  1.077E-09  0.00000E+00  0.000E+00
   2.60212E+04  0.00000E+00  0.000E+00  6.66667E-09  1.148E-09  0.00000E+00  0.000E+00
   2.62238E+04  0.00000E+00  0.000E+00  6.76543E-09  1.156E-09  0.00000E+00  0.000E+00
   2.64262E+04  0.00000E+00  0.000E+00  6.12346E-09  1.100E-09  0.00000E+00  0.000E+00
   2.66288E+04  0.00000E+00  0.000E+00  5.87654E-09  1.077E-09  0.00000E+00  0.000E+00
   2.68312E+04  0.00000E+00  0.000E+00  5.03704E-09  9.975E-10  0.00000E+00  0.000E+00
   2.70338E+04  0.00000E+00  0.000E+00  5.62963E-09  1.055E-09  0.00000E+00  0.000E+00
   2.72362E+04  4.93827E-11  9.877E-11  6.22222E-09  1.109E-09  0.00000E+00  0.000E+00
   2.74388E+04  0.00000E+00  0.000E+00  6.71605E-09  1.152E-09  0.00000E+00  0.000E+00
   2.76412E+04  0.00000E+00  0.000E+00  5.28395E-09  1.022E-09  0.00000E+00  0.000E+00
   2.78438E+04  4.93827E-11  9.877E-11  6.17284E-09  1.104E-09  0.00000E+00  0.000E+00
   2.80462E+04  0.00000E+00  0.000E+00  5.82716E-09  1.073E-09  0.00000E+00  0.000E+00
   2.82488E+04  0.00000E+00  0.000E+00  5.53086E-09  1.045E-09  0.00000E+00  0.000E+00
   2.84512E+04  0.00000E+00  0.000E+00  5.53086E-09  1.045E-09  0.00000E+00  0.000E+00
   2.86538E+04  0.00000E+00  0.000E+00  6.76543E-09  1.156E-09  0.00000E+00  0.000E+00
   2.88562E+04  0.00000E+00  0.000E+00  6.71605E-09  1.152E-09  0.00000E+00  0.000E+00
   2.90588E+04  0.00000E+00  0.000E+00  6.07407E-09  1.095E-09  0.00000E+00  0.000E+00
   2.92612E+04  0.00000E+00  0.000E+00  5.82716E-09  1.073E-09  0.00000E+00  0.000E+00
   2.94638E+04  0.00000E+00  0.000E+00  6.71605E-09  1.152E-09  0.00000E+00  0.000E+00
   2.96662E+04  0.00000E+00  0.000E+00  6.91358E-09  1.169E-09  0.00000E+00  0.000E+00
   2.98688E+04  4.93827E-11  9.877E-11  6.27160E-09  1.113E-09  0.00000E+00  0.000E+00
   3.00712E+04  9.87654E-11  1.397E-10  7.20988E-09  1.193E-09  0.00000E+00  0.000E+00
   3.02738E+04  0.00000E+00  0.000E+00  5.38272E-09  1.031E-09  0.00000E+00  0.000E+00
   3.04762E+04  0.00000E+00  0.000E+00  5.18519E-09  1.012E-09  0.00000E+00  0.000E+00
   3.06788E+04  0.00000E+00  0.000E+00  6.12346E-09  1.100E-09  0.00000E+00  0.000E+00
   3.08812E+04  0.00000E+00  0.000E+00  4.88889E-09  9.827E-10  0.00000E+00  0.000E+00
   3.10838E+04  0.00000E+00  0.000E+00  4.83951E-09  9.777E-10  0.00000E+00  0.000E+00
   3.12862E+04  0.00000E+00  0.000E+00  5.87654E-09  1.077E-09  0.00000E+00  0.000E+00
   3.14888E+04  0.00000E+00  0.000E+00  5.72840E-09  1.064E-09  0.00000E+00  0.000E+00
   3.16912E+04  0.00000E+00  0.000E+00  5.13580E-09  1.007E-09  0.00000E+00  0.000E+00
   3.18938E+04  0.00000E+00  0.000E+00  5.23457E-09  1.017E-09  0.00000E+00  0.000E+00
   3.20962E+04  0.00000E+00  0.000E+00  5.62963E-09  1.055E-09  0.00000E+00  0.000E+00
   3.22988E+04  0.00000E+00  0.000E+00  5.03704E-09  9.975E-10  0.00000E+00  0.000E+00
   3.25012E+04  0.00000E+00  0.000E+00  5.13580E-09  1.007E-09  0.00000E+00  0.000E+00
   3.27038E+04  0.00000E+00  0.000E+00  5.28395E-09  1.022E-09  0.00000E+00  0.000E+00
   3.29062E+04  0.00000E+00  0.000E+00  5.92593E-09  1.082E-09  0.00000E+00  0.000E+00
   3.31088E+04  0.00000E+00  0.000E+00  4.04938E-09  8.944E-10  0.00000E+00  0.000E+00
   3.33112E+04  0.00000E+00  0.000E+00  4.74074E-09  9.677E-10  0.00000E+00  0.000E+00
   3.35138E+04  0.00000E+00  0.000E+00  4.59259E-09  9.525E-10  0.00000E+00  0.000E+00
   3.37162E+04  0.00000E+00  0.000E+00  4.44444E-09  9.370E-10  0.00000E+00  0.000E+00
   3.39188E+04  0.00000E+00  0.000E+00  5.13580E-09  1.007E-09  0.00000E+00  0.000E+00
   3.41212E+04  0.00000E+00  0.000E+00  5.82716E-09  1.073E-09  0.00000E+00  0.000E+00
   3.43238E+04  0.00000E+00  0.000E+00  4.64198E-09  9.576E-10  0.00000E+00  0.000E+00
   3.45262E+04  0.00000E+00  0.000E+00  4.00000E-09  8.889E-10  0.00000E+00  0.000E+00
   3.47288E+04  0.00000E+00  0.000E+00  4.34568E-09  9.265E-10  0.00000E+00  0.000E+00
   3.49312E+04  0.00000E+00  0.000E+00  3.20988E-09  7.963E-10  0.00000E+00  0.000E+00
   3.51338E+04  0.00000E+00  0.000E+00  3.95062E-09  8.834E-10  0.00000E+00  0.000E+00
   3.53362E+04  0.00000E+00  0.000E+00  3.20988E-09  7.963E-10  0.00000E+00  0.000E+00
   3.55388E+04  0.00000E+00  0.000E+00  3.45679E-09  8.263E-10  0.00000E+00  0.000E+00
   3.57412E+04  0.00000E+00  0.000E+00  3.40741E-09  8.204E-10  0.00000E+00  0.000E+00
   3.59438E+04  0.00000E+00  0.000E+00  2.71605E-09  7.325E-10  0.00000E+00  0.000E+00
   3.61462E+04  0.00000E+00  0.000E+00  3.55556E-09  8.381E-10  0.00000E+00  0.000E+00
   3.63488E+04  0.00000E+00  0.000E+00  3.30864E-09  8.084E-10  0.00000E+00  0.000E+00
   3.65512E+04  0.00000E+00  0.000E+00  2.91358E-09  7.586E-10  0.00000E+00  0.000E+00
   3.67538E+04  0.00000E+00  0.000E+00  2.27160E-09  6.699E-10  0.00000E+00  0.000E+00
